,product,category,sub_category,brand,sale_price,market_price,image_url,p_url,type,eancode,rating,description
4370,Luscious Roasted Almond Chocolate Bar,Snacks & Branded Foods,Chocolates & Candies,LuvIt,44.0,55.0,https://www.bigbasket.com/media/uploads/p/mm/40181338_6-luvit-luscious-roasted-almond-chocolate-bar.jpg,https://www.bigbasket.com/pd/40181338/luvit-luscious-roasted-almond-chocolate-bar-45-g/,Chocolates,Invalid Code,3.8,"LuvIt brings to you deliciously smooth and luscious chocolate bars with the goodness of roasted almonds. Enjoy the unique Tear Drop shaped chocolate. There's something for everybody, so get ready to send your taste buds to the moon and back. You’re guaranteed to LuvIt!"
4371,Chocorich Eclairs - Assorted,Snacks & Branded Foods,Chocolates & Candies,LuvIt,157.5,210.0,https://www.bigbasket.com/media/uploads/p/mm/40195070_1-luvit-chocorich-eclairs-assorted.jpg,https://www.bigbasket.com/pd/40195070/luvit-chocorich-eclairs-assorted-480-g-pouch/,Chocolates,Invalid Code,4.4,"LuvIt Chocorich Assorted Eclairs Pack is ideal for any occasion. A mix of three scrumptious flavours like classic, hazelnut and dark chocolate. These non-sticky giant size éclairs are filled with the richness of these unique ingredients and offer a delicious chocolate burst. Be it simply treating yourself to some sweet indulgence after meals. There are 3 assorted flavours - Classic, Hazelnut and Dark Chocolate."
4372,Bhut Jolpkia Chilli - 70% Dark Chocolate,Snacks & Branded Foods,Chocolates & Candies,Soklet,200.0,200.0,https://www.bigbasket.com/media/uploads/p/mm/40165478_1-soklet-bhut-jolpkia-chilli-70-dark-chocolate.jpg,https://www.bigbasket.com/pd/40165478/soklet-bhut-jolpkia-chilli-70-dark-chocolate-50-g-pouch/,Chocolates,8906089380236,5.0,Soklet Bhut Jolpkia Pink Himalayan Salt 70% Dark Chocolate & chilli is a combination that’s been tried and tested since the days of the ancient Mayans. Our take on this combination takes one of the spiciest chillies in the world The Bhut Jolokia from Assam and marries it with our dark chocolate with a hint of Himalayan pink salt.
4373,Silver Candy - Milk Flavoured,Snacks & Branded Foods,Chocolates & Candies,Choc Coin,350.0,350.0,https://www.bigbasket.com/media/uploads/p/mm/40123395_1-choc-coin-silver-candy-milk-flavoured.jpg,https://www.bigbasket.com/pd/40123395/choc-coin-silver-candy-milk-flavoured-168-g/,"Toffee, Candy & Lollypop",Invalid Code,,"This solid milk chocolate is wrapped in a silverÂ foil, which gives it a rich silver coin like look. It is a delightful treat to relish any time or can be used to decorate cakes."
4374,Dark Chocolate - Not Knowingly Paan,Snacks & Branded Foods,Chocolates & Candies,The Betel Leaf Co,200.0,200.0,https://www.bigbasket.com/media/uploads/p/mm/40211947_1-the-betel-leaf-co-dark-chocolate-not-knowingly-paan.jpg,https://www.bigbasket.com/pd/40211947/the-betel-leaf-co-dark-chocolate-not-knowingly-paan-100-g/,Chocolates,9780201379761,,"The Betel has redefined the way chocolate should taste, look and feel with an exotic range that will give you an indulgent experience inspired by elements of nature. The Betel Dark Chocolate stands for goodness, A moment of pure magic and unforgettable feeling. It is amazing to feel the flavour roll between dark chocolate and paan in one bite."
4375,"SwirlPops Round Shape 2.5"" Dia With Cartoon Stickers",Snacks & Branded Foods,Chocolates & Candies,Toonpops,318.0,348.0,https://www.bigbasket.com/media/uploads/p/mm/40162536_1-toonpops-swirlpops-round-shape-25-dia-with-cartoon-stickers.jpg,https://www.bigbasket.com/pd/40162536/toonpops-swirlpops-round-shape-25-dia-with-cartoon-stickers-25-g/,"Toffee, Candy & Lollypop",Invalid Code,4.3,Vibrant delicious candy swirl lollipops in exciting tropical flavours with attractive cartoon character stickers.
4376,Chewing Gum - Peppermint,Snacks & Branded Foods,Chocolates & Candies,Doublemint,120.0,120.0,https://www.bigbasket.com/media/uploads/p/mm/40123382_2-doublemint-chewing-gum-peppermint.jpg,https://www.bigbasket.com/pd/40123382/doublemint-chewing-gum-peppermint-24-pcs-box/,Mints & Chewing Gum,Invalid Code,4.6,"Opportunities to connect with someone new happen often, but it can feel nerve-wracking and never lasts for long. Doublemint’s voice uses humour to reduce the tension and make you smile, all while reminding you of the joy of making connections with people. Doublemint Peppermint chewing gum gives you the confidence to let your guards down and start something fresh. This gum is specially designed for those who demand long-lasting fresh breath along with a minty blast. The bold flavours of Doublemint chewing gum come in a convenient pack that allows you to enjoy its sweet taste wherever you go. Now be fresh breath ready with Doublemint, even with the mask on! The next time you need a quick, fresh boost, pop the gum that’s fresh and delightfully minty while working at home, studying, working out or even virtually meeting new people. Now with Wrigley’s Doublemint, you will never miss out on that ultimate moment of connection!"
4377,Mint & Nibs - 60% Dark Chocolate,Snacks & Branded Foods,Chocolates & Candies,Soklet,200.0,200.0,https://www.bigbasket.com/media/uploads/p/mm/40165481_1-soklet-mint-nibs-60-dark-chocolate.jpg,https://www.bigbasket.com/pd/40165481/soklet-mint-nibs-60-dark-chocolate-50-g-pouch/,Chocolates,8906089380199,1.0,Soklet 60% Dark Chocolate - Mint refreshing peppermint & roasted crunchy cacao nibs combine with our semi-sweet dark chocolate that makes this chocolate bar a flavour bomb.
4378,Luvit Chocwich Home Delights 187 g,Snacks & Branded Foods,Chocolates & Candies,LuvIt,112.0,140.0,https://www.bigbasket.com/media/uploads/p/mm/40175064_5-luvit-luvit-chocwich-home-delights-187-g.jpg,https://www.bigbasket.com/pd/40175064/luvit-luvit-chocwich-home-delights-187-g-187-g-pouch/,Chocolates,Invalid Code,3.9,"Crunchy wafer encased in deliciously rich chocolate layers. These are tempting milk chocolate coated over crisp wafers. Home Delights, to make every moment, a delightful one!"
4379,Chocolate - Cofitino,Snacks & Branded Foods,Chocolates & Candies,Candyman,150.0,150.0,https://www.bigbasket.com/media/uploads/p/mm/237261_3-candyman-chocolate-cofitino.jpg,https://www.bigbasket.com/pd/237261/candyman-chocolate-cofitino-825-g-jar/,"Toffee, Candy & Lollypop",Invalid Code,3.6,"Candyman Cofitino Chocolate is one of the best products in Chocolate Bags & Boxes under the category Chocolate & Snacks. It presents an exclusive flavor proposition for kids and adults with dissimilar taste and punch of chocolate, butterscotch and vanilla all in one."
4380,Pineapple Candy,Snacks & Branded Foods,Chocolates & Candies,SDA CANDYS,40.0,40.0,https://www.bigbasket.com/media/uploads/p/mm/40185561_1-sda-candys-pineapple-candy.jpg,https://www.bigbasket.com/pd/40185561/sda-candys-pineapple-candy-150-g/,"Toffee, Candy & Lollypop",8951056285151,3.1,"Try these delicious Pineapple Candies from SDA Candys, and delight your taste buds. Carry it wherever you go and enjoy the great taste anytime anywhere."
4381,Strawberry Candy,Snacks & Branded Foods,Chocolates & Candies,SDA CANDYS,40.0,40.0,https://www.bigbasket.com/media/uploads/p/mm/40185563_1-sda-candys-strawberry-candy.jpg,https://www.bigbasket.com/pd/40185563/sda-candys-strawberry-candy-150-g/,"Toffee, Candy & Lollypop",8951056285052,4.3,"Try these delicious Strawberry Candies from SDA Candys, and delight your taste buds. Carry it wherever you go and enjoy the great taste anytime anywhere."
4382,Dark Chocolate - Himalayan Pink Salt,Snacks & Branded Foods,Chocolates & Candies,Uns,295.0,295.0,https://www.bigbasket.com/media/uploads/p/mm/40189414_1-uns-dark-chocolate-himalayan-pink-salt.jpg,https://www.bigbasket.com/pd/40189414/uns-dark-chocolate-himalayan-pink-salt-100-g/,Chocolates,8904406255618,1.0,"Rich, smooth 54% dark chocolate with Himalayan pink salt crystals sprinkled on top. It's for the chocolate connoisseurs who look for something special in every bite."
4383,White Chocolate -  Cranberry,Snacks & Branded Foods,Chocolates & Candies,Uns,295.0,295.0,https://www.bigbasket.com/media/uploads/p/mm/40189422_1-uns-white-chocolate-cranberry.jpg,https://www.bigbasket.com/pd/40189422/uns-white-chocolate-cranberry-100-g/,Chocolates,8904406255694,,Enjoy a juxtaposition of flavours with every bite as the intense sweetness of creamy 28% white chocolate is delicately balanced with a tangy burst of bright red cranberries.
4384,Luvit Chocwich White Home Delights 187 g,Snacks & Branded Foods,Chocolates & Candies,LuvIt,112.0,140.0,https://www.bigbasket.com/media/uploads/p/mm/40175065_2-luvit-luvit-chocwich-white-home-delights-187-g.jpg,https://www.bigbasket.com/pd/40175065/luvit-luvit-chocwich-white-home-delights-187-g-187-g-pouch/,Chocolates,Invalid Code,4.1,"Crunchy wafer encased in deliciously rich white chocolate layers. These are light crispy wafer draped in luscious white chocolate. Home Delights, to make every moment, a delightful one!"
4385,Dairy Rich Fruit & Nut Chocolate Bar,Snacks & Branded Foods,Chocolates & Candies,LuvIt,34.0,40.0,https://www.bigbasket.com/media/uploads/p/mm/40175071_2-luvit-dairy-rich-fruit-nut-chocolate-bar.jpg,https://www.bigbasket.com/pd/40175071/luvit-dairy-rich-fruit-nut-chocolate-bar-38-g-laminate-pack/,Chocolates,Invalid Code,4.2,"The deliciously smooth chocolate bars from the house of LuvIt are combined with raisins and cashews. Enjoy the unique Tear Drop shaped chocolate anytime, anywhere."
4386,Silk Dairy Milk - Silk Miniatures Collection,Snacks & Branded Foods,Chocolates & Candies,Cadbury,1060.0,1060.0,https://www.bigbasket.com/media/uploads/p/mm/1208476_7-cadbury-silk-dairy-milk-silk-miniatures-collection.jpg,https://www.bigbasket.com/pd/1208476/cadbury-silk-dairy-milk-silk-miniatures-collection-2x240-g/,Gift Boxes,Invalid Code,4.3,"Cadbury Dairy Milk Miniatures, Bitesize bars of dairy milk chocolate. These make great little gifts or a nice treat with your coffee. There are 24 delicious mini bars of dairy milk chocolate in a pack and each one comes individually wrapped."
4387,Lollygum,Snacks & Branded Foods,Chocolates & Candies,Dukes,99.0,125.0,https://www.bigbasket.com/media/uploads/p/mm/40185229_3-dukes-lollygum.jpg,https://www.bigbasket.com/pd/40185229/dukes-lollygum-3-pcs/,"Toffee, Candy & Lollypop",Invalid Code,3.7,"Pop and spiral into eternity with Lolly Gum. Travel across the taste of hard candy and take a dive into the chewy gum at the centre. Relish the best combination of bubble gum and candy, rolled into one mouthful of experience."
4388,Dairy Milk - Silk Miniatures Collection,Snacks & Branded Foods,Chocolates & Candies,Cadbury Silk,530.0,530.0,https://www.bigbasket.com/media/uploads/p/mm/40083889_3-cadbury-silk-dairy-milk-silk-miniatures-collection.jpg,https://www.bigbasket.com/pd/40083889/cadbury-silk-dairy-milk-silk-miniatures-collection-240-g/,Gift Boxes,Invalid Code,4.3,Cadbury Dairy Milk Miniatures - Bitesize bars of dairy milk chocolate. These make great little gifts or a nice treat with your coffee. There are 24 delicious mini bars of dairy milk chocolate in a pack and each one comes individually wrapped.
4389,Chocolate - Assorted,Snacks & Branded Foods,Chocolates & Candies,Wow Chocolina,65.0,65.0,https://www.bigbasket.com/media/uploads/p/mm/800000462_1-wow-chocolina-chocolate-assorted.jpg,https://www.bigbasket.com/pd/800000462/wow-chocolina-chocolate-assorted-30-g/,Chocolates,Invalid Code,,"Spirulina is a super food and the name says it all. An Energy Booster, Natural Detox, Powerful Anti-oxidant, Power Punch. Mid-day slump? Ditch the chocolate chip muffin and grab a tasty premium WOW CHOCOLINA Chocolate instead."
4390,Dark Chocolate - Nutella Hazelnut,Snacks & Branded Foods,Chocolates & Candies,Uns,295.0,295.0,https://www.bigbasket.com/media/uploads/p/mm/40189416_1-uns-dark-chocolate-nutella-hazelnut.jpg,https://www.bigbasket.com/pd/40189416/uns-dark-chocolate-nutella-hazelnut-100-g/,Chocolates,8904406255625,2.5,"You can never go wrong with a spoonful of Nutella mixed with sinful 54% dark chocolate, topped with roasted hazelnuts. This is your new guilty pleasure."
4391,Milk Chocolate - Salted Peanut Praline,Snacks & Branded Foods,Chocolates & Candies,Uns,295.0,295.0,https://www.bigbasket.com/media/uploads/p/mm/40189418_1-uns-milk-chocolate-salted-peanut-praline.jpg,https://www.bigbasket.com/pd/40189418/uns-milk-chocolate-salted-peanut-praline-100-g/,Chocolates,8904406255656,1.0,"With a taste that lingers on, enjoy smooth 36% milk chocolate with a gooey caramel filling and finely chopped salted peanuts. This sweet treat is a guaranteed pick me up."
4392,Milk Chocolate - Espresso Walnut,Snacks & Branded Foods,Chocolates & Candies,Uns,295.0,295.0,https://www.bigbasket.com/media/uploads/p/mm/40189420_1-uns-milk-chocolate-espresso-walnut.jpg,https://www.bigbasket.com/pd/40189420/uns-milk-chocolate-espresso-walnut-100-g/,Chocolates,8904406255663,,Enjoy your morning cuppa all day long with this timeless combination of Espresso coffee mixed with silky 36% milk chocolate and topped with roasted walnuts.
4393,White Chocolate - Saffron Coconut,Snacks & Branded Foods,Chocolates & Candies,Uns,295.0,295.0,https://www.bigbasket.com/media/uploads/p/mm/40189421_1-uns-white-chocolate-saffron-coconut.jpg,https://www.bigbasket.com/pd/40189421/uns-white-chocolate-saffron-coconut-100-g/,Chocolates,Invalid Code,1.0,"Strands of Saffron delicately set atop a rich, creamy layer of 28% white chocolate and sprinkled with hand toasted Coconut - this is what a divine sunset tastes like."
4394,"Candy - Lips, Strawberry Flavoured",Snacks & Branded Foods,Chocolates & Candies,Lotte,50.0,50.0,https://www.bigbasket.com/media/uploads/p/mm/40123436_1-lotte-candy-lips-strawberry-flavoured.jpg,https://www.bigbasket.com/pd/40123436/lotte-candy-lips-strawberry-flavoured-14-g/,"Toffee, Candy & Lollypop",Invalid Code,4.0,Lotte Lips is a chewing candy that is packaged like a lipstick to give it a unique appeal. It comes in a variety of flavours and is loved by children of all age groups.
4395,Lollygum,Snacks & Branded Foods,Chocolates & Candies,Dukes,99.0,125.0,https://www.bigbasket.com/media/uploads/p/mm/40185229_3-dukes-lollygum.jpg,https://www.bigbasket.com/pd/40185229/dukes-lollygum-3-pcs/,"Toffee, Candy & Lollypop",Invalid Code,3.7,"Pop and spiral into eternity with Lolly Gum. Travel across the taste of hard candy and take a dive into the chewy gum at the centre. Relish the best combination of bubble gum and candy, rolled into one mouthful of experience."
4396,Dairy Rich Chocolate Home Delights,Snacks & Branded Foods,Chocolates & Candies,LuvIt,108.0,135.0,https://www.bigbasket.com/media/uploads/p/mm/40175062_3-luvit-dairy-rich-chocolate-home-delights.jpg,https://www.bigbasket.com/pd/40175062/luvit-dairy-rich-chocolate-home-delights-126-g-pouch/,Chocolates,Invalid Code,4.3,"The new deliciously smooth chocolate bars from the house of LuvIt. Enjoy the unique Tear Drop shaped chocolate. Home Delights, to make every moment, a delightful one!"
